id_venta,id_pedido,id_cliente,nombre_cliente,correo_cliente,fecha_registro_cliente,canal_venta,categoria_producto,producto,cantidad,precio_unitario,subtotal_linea,tipo_pedido,con_reservacion,id_mesa,ubicacion_mesa,tipo_mesa,fecha_reservacion,estado_reservacion,fecha_pedido,hora_pedido,estado_pedido,metodo_pago,estado_pago,subtotal_pedido,impuestos,total_pedido,tiempo_entrega_min,calificacion_servicio,tipo_cliente,origen_ecommerce
3133,2262,125,Raúl Torres,raúl.torres125@correo.com,2025-03-25,Presencial (mesero),Bebidas frías,Refresco de cola,2,22.84,45.68,para llevar,False,,,,,,2025-06-15,16:20:00,entregado,tarjeta,pagado,415.31,66.45,481.76,40.0,3.0,Frecuente,False
3134,2262,125,Raúl Torres,raúl.torres125@correo.com,2025-03-25,Presencial (mesero),Alimentos,Ensalada César,2,61.92,123.84,para llevar,False,,,,,,2025-06-15,16:20:00,entregado,tarjeta,pagado,415.31,66.45,481.76,40.0,3.0,Frecuente,False
3135,2262,125,Raúl Torres,raúl.torres125@correo.com,2025-03-25,Presencial (mesero),Café caliente,Café de olla,3,33.02,99.06,para llevar,False,,,,,,2025-06-15,16:20:00,entregado,tarjeta,pagado,415.31,66.45,481.76,40.0,3.0,Frecuente,False
3136,2262,125,Raúl Torres,raúl.torres125@correo.com,2025-03-25,Presencial (mesero),Alimentos,Panini de jamón y queso,3,48.91,146.73,para llevar,False,,,,,,2025-06-15,16:20:00,entregado,tarjeta,pagado,415.31,66.45,481.76,40.0,3.0,Frecuente,False
3137,2263,51,Sofía De la Cruz,sofía.delacruz51@correo.com,2025-06-18,Presencial (mesero),Bebidas calientes,Infusión de manzanilla,1,40.3,40.3,para llevar,False,,,,,,2026-03-01,13:10:00,entregado,efectivo,pagado,184.7,29.55,214.25,21.0,5.0,Frecuente,False
3138,2263,51,Sofía De la Cruz,sofía.delacruz51@correo.com,2025-06-18,Presencial (mesero),Alimentos,Panini de jamón y queso,2,72.2,144.4,para llevar,False,,,,,,2026-03-01,13:10:00,entregado,efectivo,pagado,184.7,29.55,214.25,21.0,5.0,Frecuente,False
3139,2264,37,Sofía Díaz,sofía.díaz37@correo.com,2026-03-25,Página web,Bebidas calientes,Infusión de manzanilla,1,44.23,44.23,en el lugar,True,10.0,Terraza,individual,2026-07-19,completada,2026-07-20,08:15:00,entregado,pago en línea,pagado,271.62,43.46,315.08,15.0,5.0,Frecuente,True
3140,2264,37,Sofía Díaz,sofía.díaz37@correo.com,2026-03-25,Página web,Repostería,Muffin de arándano,3,52.56,157.68,en el lugar,True,10.0,Terraza,individual,2026-07-19,completada,2026-07-20,08:15:00,entregado,pago en línea,pagado,271.62,43.46,315.08,15.0,5.0,Frecuente,True
3141,2264,37,Sofía Díaz,sofía.díaz37@correo.com,2026-03-25,Página web,Alimentos,Bagel con queso crema,1,69.71,69.71,en el lugar,True,10.0,Terraza,individual,2026-07-19,completada,2026-07-20,08:15:00,entregado,pago en línea,pagado,271.62,43.46,315.08,15.0,5.0,Frecuente,True
3142,2265,112,Pablo Martínez,pablo.martínez112@correo.com,2025-05-22,Presencial (mostrador),Repostería,Croissant,1,35.34,35.34,para llevar,False,,,,,,2025-06-27,19:35:00,entregado,transferencia,pagado,35.34,5.65,40.99,33.0,5.0,Frecuente,False
3143,2266,18,Yuleni Gómez,yuleni.gómez18@correo.com,2026-02-15,Página web,Café frío,Frappuccino de caramelo,1,51.54,51.54,en el lugar,True,1.0,Zona de estudio,pareja,2026-06-29,completada,2026-07-01,18:30:00,cancelado,pago en línea,reembolsado,51.54,8.25,59.79,,,VIP,True
3144,2267,67,Gabriela Flores,gabriela.flores67@correo.com,2025-04-17,Presencial (mostrador),Alimentos,Bagel con queso crema,1,79.5,79.5,para llevar,False,,,,,,2025-04-18,07:20:00,entregado,transferencia,pagado,210.21,33.63,243.84,15.0,2.0,Frecuente,False
3145,2267,67,Gabriela Flores,gabriela.flores67@correo.com,2025-04-17,Presencial (mostrador),Café caliente,Capuchino,3,43.57,130.71,para llevar,False,,,,,,2025-04-18,07:20:00,entregado,transferencia,pagado,210.21,33.63,243.84,15.0,2.0,Frecuente,False
3146,2268,82,Diego Sánchez,diego.sánchez82@correo.com,2026-04-17,Página web,Café caliente,Capuchino,3,29.35,88.05,para llevar,False,,,,,,2026-07-10,17:10:00,entregado,pago en línea,pagado,88.05,14.09,102.14,17.0,2.0,VIP,True
3147,2269,79,Raúl Hernández,raúl.hernández79@correo.com,2025-07-03,Página web,Bebidas frías,Limonada,3,20.41,61.23,para llevar,False,,,,,,2026-04-25,08:05:00,entregado,pago en línea,pagado,61.23,9.8,71.03,45.0,5.0,VIP,True
3148,2270,21,Gabriela Castillo,gabriela.castillo21@correo.com,2025-09-27,Presencial (mesero),Bebidas frías,Refresco de cola,1,37.89,37.89,para llevar,False,,,,,,2026-04-20,17:00:00,entregado,transferencia,pagado,119.49,19.12,138.61,25.0,5.0,Frecuente,False
3149,2270,21,Gabriela Castillo,gabriela.castillo21@correo.com,2025-09-27,Presencial (mesero),Bebidas frías,Jugo de naranja,1,28.98,28.98,para llevar,False,,,,,,2026-04-20,17:00:00,entregado,transferencia,pagado,119.49,19.12,138.61,25.0,5.0,Frecuente,False
3150,2270,21,Gabriela Castillo,gabriela.castillo21@correo.com,2025-09-27,Presencial (mesero),Bebidas frías,Té helado,2,26.31,52.62,para llevar,False,,,,,,2026-04-20,17:00:00,entregado,transferencia,pagado,119.49,19.12,138.61,25.0,5.0,Frecuente,False
3151,2271,134,Camila Romero,camila.romero134@correo.com,2025-05-04,Presencial (mesero),Alimentos,Bagel con queso crema,2,49.74,99.48,en el lugar,True,4.0,Terraza,individual,2026-02-04,completada,2026-02-07,20:30:00,entregado,transferencia,pagado,401.24,64.2,465.44,34.0,3.0,Frecuente,False
3152,2271,134,Camila Romero,camila.romero134@correo.com,2025-05-04,Presencial (mesero),Alimentos,Bagel con queso crema,2,86.45,172.9,en el lugar,True,4.0,Terraza,individual,2026-02-04,completada,2026-02-07,20:30:00,entregado,transferencia,pagado,401.24,64.2,465.44,34.0,3.0,Frecuente,False
3153,2271,134,Camila Romero,camila.romero134@correo.com,2025-05-04,Presencial (mesero),Café frío,Frappuccino de caramelo,2,64.43,128.86,en el lugar,True,4.0,Terraza,individual,2026-02-04,completada,2026-02-07,20:30:00,entregado,transferencia,pagado,401.24,64.2,465.44,34.0,3.0,Frecuente,False
3154,2272,236,Raúl Torres,raúl.torres236@correo.com,2025-02-03,Presencial (mostrador),Café caliente,Café de olla,1,50.66,50.66,para llevar,False,,,,,,2025-05-19,13:45:00,entregado,transferencia,pagado,50.66,8.11,58.77,45.0,4.0,VIP,False
3155,2273,131,Fernanda Pérez,fernanda.pérez131@correo.com,2025-11-15,Presencial (mesero),Alimentos,Sandwich club,2,66.3,132.6,para llevar,False,,,,,,2025-12-12,13:40:00,entregado,efectivo,pagado,132.6,21.22,153.82,18.0,5.0,Frecuente,False
3156,2274,201,Paola Morales,paola.morales201@correo.com,2025-06-08,Presencial (mesero),Café caliente,Capuchino,1,46.61,46.61,en el lugar,True,4.0,Salón principal,individual,2025-08-02,completada,2025-08-05,13:15:00,entregado,tarjeta,pagado,46.61,7.46,54.07,18.0,5.0,Frecuente,False
3157,2275,83,Diego Ramírez,diego.ramírez83@correo.com,2025-01-25,Página web,Café frío,Frappuccino de caramelo,3,60.52,181.56,en el lugar,False,11.0,Barra,individual,,,2026-01-25,18:20:00,entregado,transferencia,pagado,181.56,29.05,210.61,17.0,5.0,Frecuente,True
3158,2276,7,Valeria Gómez,valeria.gómez7@correo.com,2025-04-15,Presencial (mostrador),Alimentos,Bagel con queso crema,2,90.23,180.46,en el lugar,True,20.0,Salón principal,pareja,2025-06-28,completada,2025-06-28,12:25:00,listo,tarjeta,pagado,474.99,76.0,550.99,24.0,,Frecuente,False
3159,2276,7,Valeria Gómez,valeria.gómez7@correo.com,2025-04-15,Presencial (mostrador),Café caliente,Mocaccino,1,54.77,54.77,en el lugar,True,20.0,Salón principal,pareja,2025-06-28,completada,2025-06-28,12:25:00,listo,tarjeta,pagado,474.99,76.0,550.99,24.0,,Frecuente,False
3160,2276,7,Valeria Gómez,valeria.gómez7@correo.com,2025-04-15,Presencial (mostrador),Bebidas calientes,Chocolate caliente,3,33.12,99.36,en el lugar,True,20.0,Salón principal,pareja,2025-06-28,completada,2025-06-28,12:25:00,listo,tarjeta,pagado,474.99,76.0,550.99,24.0,,Frecuente,False
3161,2276,7,Valeria Gómez,valeria.gómez7@correo.com,2025-04-15,Presencial (mostrador),Café caliente,Espresso,3,46.8,140.4,en el lugar,True,20.0,Salón principal,pareja,2025-06-28,completada,2025-06-28,12:25:00,listo,tarjeta,pagado,474.99,76.0,550.99,24.0,,Frecuente,False
3162,2277,103,Ximena López,ximena.lópez103@correo.com,2025-01-06,Presencial (mesero),Bebidas frías,Limonada,2,20.17,40.34,en el lugar,False,11.0,Salón principal,individual,,,2026-01-07,11:05:00,entregado,efectivo,pagado,40.34,6.45,46.79,41.0,4.0,Frecuente,False
3163,2278,215,María Ramírez,maría.ramírez215@correo.com,2026-01-26,Presencial (mostrador),Café frío,Café helado,3,62.44,187.32,en el lugar,False,14.0,Zona de estudio,pareja,,,2026-07-14,18:25:00,en preparación,transferencia,pagado,419.22,67.08,486.3,,,VIP,False
3164,2278,215,María Ramírez,maría.ramírez215@correo.com,2026-01-26,Presencial (mostrador),Café caliente,Café de olla,1,54.6,54.6,en el lugar,False,14.0,Zona de estudio,pareja,,,2026-07-14,18:25:00,en preparación,transferencia,pagado,419.22,67.08,486.3,,,VIP,False
3165,2278,215,María Ramírez,maría.ramírez215@correo.com,2026-01-26,Presencial (mostrador),Bebidas frías,Jugo de naranja,2,37.32,74.64,en el lugar,False,14.0,Zona de estudio,pareja,,,2026-07-14,18:25:00,en preparación,transferencia,pagado,419.22,67.08,486.3,,,VIP,False
3166,2278,215,María Ramírez,maría.ramírez215@correo.com,2026-01-26,Presencial (mostrador),Bebidas calientes,Té chai,3,34.22,102.66,en el lugar,False,14.0,Zona de estudio,pareja,,,2026-07-14,18:25:00,en preparación,transferencia,pagado,419.22,67.08,486.3,,,VIP,False
3167,2279,243,Diego Gómez,diego.gómez243@correo.com,2025-06-01,Página web,Café frío,Frappuccino de caramelo,2,48.58,97.16,para llevar,False,,,,,,2026-06-25,08:30:00,en preparación,pago en línea,pagado,318.44,50.95,369.39,,,Frecuente,True
3168,2279,243,Diego Gómez,diego.gómez243@correo.com,2025-06-01,Página web,Alimentos,Bagel con queso crema,1,51.05,51.05,para llevar,False,,,,,,2026-06-25,08:30:00,en preparación,pago en línea,pagado,318.44,50.95,369.39,,,Frecuente,True
3169,2279,243,Diego Gómez,diego.gómez243@correo.com,2025-06-01,Página web,Bebidas calientes,Chocolate caliente,3,39.13,117.39,para llevar,False,,,,,,2026-06-25,08:30:00,en preparación,pago en línea,pagado,318.44,50.95,369.39,,,Frecuente,True
3170,2279,243,Diego Gómez,diego.gómez243@correo.com,2025-06-01,Página web,Café caliente,Mocaccino,1,52.84,52.84,para llevar,False,,,,,,2026-06-25,08:30:00,en preparación,pago en línea,pagado,318.44,50.95,369.39,,,Frecuente,True
3171,2280,139,Renata Gómez,renata.gómez139@correo.com,2025-09-09,Presencial (mostrador),Café caliente,Latte,2,46.19,92.38,para llevar,False,,,,,,2026-08-05,09:55:00,entregado,transferencia,pagado,206.4,33.02,239.42,8.0,5.0,Frecuente,False
3172,2280,139,Renata Gómez,renata.gómez139@correo.com,2025-09-09,Presencial (mostrador),Café frío,Cold brew,2,57.01,114.02,para llevar,False,,,,,,2026-08-05,09:55:00,entregado,transferencia,pagado,206.4,33.02,239.42,8.0,5.0,Frecuente,False
3173,2281,209,Estefanía Morales,estefanía.morales209@correo.com,2026-08-03,Página web,Café frío,Frappé de café,2,39.72,79.44,para llevar,False,,,,,,2026-08-06,15:05:00,entregado,pago en línea,pagado,284.88,45.58,330.46,13.0,5.0,Frecuente,True
3174,2281,209,Estefanía Morales,estefanía.morales209@correo.com,2026-08-03,Página web,Repostería,Croissant,2,53.3,106.6,para llevar,False,,,,,,2026-08-06,15:05:00,entregado,pago en línea,pagado,284.88,45.58,330.46,13.0,5.0,Frecuente,True
3175,2281,209,Estefanía Morales,estefanía.morales209@correo.com,2026-08-03,Página web,Repostería,Concha,2,49.42,98.84,para llevar,False,,,,,,2026-08-06,15:05:00,entregado,pago en línea,pagado,284.88,45.58,330.46,13.0,5.0,Frecuente,True
3176,2282,28,José Torres,josé.torres28@correo.com,2026-05-28,Página web,Repostería,Pay de queso,3,37.3,111.9,en el lugar,False,14.0,Zona de estudio,individual,,,2026-06-12,17:55:00,entregado,pago en línea,pagado,111.9,17.9,129.8,12.0,4.0,VIP,True
3177,2283,231,Fernanda López,fernanda.lópez231@correo.com,2025-02-16,Página web,Bebidas calientes,Té chai,1,25.54,25.54,en el lugar,True,11.0,Terraza,grupal,2025-09-01,completada,2025-09-01,14:00:00,listo,pago en línea,pagado,25.54,4.09,29.63,28.0,,Frecuente,True
3178,2284,226,Gabriela Díaz,gabriela.díaz226@correo.com,2025-04-03,Página web,Alimentos,Panini de jamón y queso,3,75.0,225.0,en el lugar,False,6.0,Terraza,grupal,,,2025-10-16,12:45:00,cancelado,pago en línea,reembolsado,535.56,85.69,621.25,,,Frecuente,True
3179,2284,226,Gabriela Díaz,gabriela.díaz226@correo.com,2025-04-03,Página web,Café frío,Café helado,3,42.01,126.03,en el lugar,False,6.0,Terraza,grupal,,,2025-10-16,12:45:00,cancelado,pago en línea,reembolsado,535.56,85.69,621.25,,,Frecuente,True
3180,2284,226,Gabriela Díaz,gabriela.díaz226@correo.com,2025-04-03,Página web,Bebidas frías,Refresco de cola,1,21.87,21.87,en el lugar,False,6.0,Terraza,grupal,,,2025-10-16,12:45:00,cancelado,pago en línea,reembolsado,535.56,85.69,621.25,,,Frecuente,True
3181,2284,226,Gabriela Díaz,gabriela.díaz226@correo.com,2025-04-03,Página web,Repostería,Concha,3,54.22,162.66,en el lugar,False,6.0,Terraza,grupal,,,2025-10-16,12:45:00,cancelado,pago en línea,reembolsado,535.56,85.69,621.25,,,Frecuente,True
3182,2285,105,Lucía De la Cruz,lucía.delacruz105@correo.com,2026-07-25,Presencial (mostrador),Repostería,Pay de queso,3,31.7,95.1,en el lugar,True,9.0,Salón principal,pareja,2026-08-15,completada,2026-08-15,07:45:00,entregado,transferencia,pagado,138.21,22.11,160.32,24.0,2.0,Frecuente,False
3183,2285,105,Lucía De la Cruz,lucía.delacruz105@correo.com,2026-07-25,Presencial (mostrador),Repostería,Dona glaseada,1,43.11,43.11,en el lugar,True,9.0,Salón principal,pareja,2026-08-15,completada,2026-08-15,07:45:00,entregado,transferencia,pagado,138.21,22.11,160.32,24.0,2.0,Frecuente,False
3184,2286,2,María Castillo,maría.castillo2@correo.com,2025-03-31,Página web,Repostería,Croissant,2,34.95,69.9,en el lugar,False,14.0,Zona de estudio,grupal,,,2025-07-15,14:25:00,entregado,pago en línea,pagado,164.75,26.36,191.11,29.0,5.0,Recurrente,True
3185,2286,2,María Castillo,maría.castillo2@correo.com,2025-03-31,Página web,Bebidas calientes,Chocolate caliente,1,32.67,32.67,en el lugar,False,14.0,Zona de estudio,grupal,,,2025-07-15,14:25:00,entregado,pago en línea,pagado,164.75,26.36,191.11,29.0,5.0,Recurrente,True
3186,2286,2,María Castillo,maría.castillo2@correo.com,2025-03-31,Página web,Bebidas frías,Limonada,2,31.09,62.18,en el lugar,False,14.0,Zona de estudio,grupal,,,2025-07-15,14:25:00,entregado,pago en línea,pagado,164.75,26.36,191.11,29.0,5.0,Recurrente,True
3187,2287,40,José Martínez,josé.martínez40@correo.com,2025-03-02,Presencial (mostrador),Café frío,Frappuccino de caramelo,3,59.2,177.6,en el lugar,False,17.0,Zona de estudio,grupal,,,2025-03-24,16:25:00,entregado,tarjeta,pagado,177.6,28.42,206.02,35.0,3.0,Frecuente,False
3188,2288,129,Ximena López,ximena.lópez129@correo.com,2026-04-30,Página web,Repostería,Pay de queso,3,29.36,88.08,para llevar,False,,,,,,2026-06-05,12:15:00,en preparación,pago en línea,pagado,88.08,14.09,102.17,,,Frecuente,True
3189,2289,250,Diego Romero,diego.romero250@correo.com,2025-02-14,Página web,Repostería,Dona glaseada,3,50.54,151.62,en el lugar,False,9.0,Salón principal,grupal,,,2026-08-03,10:00:00,entregado,pago en línea,pagado,352.41,56.39,408.8,37.0,4.0,VIP,True
3190,2289,250,Diego Romero,diego.romero250@correo.com,2025-02-14,Página web,Bebidas calientes,Infusión de manzanilla,3,38.34,115.02,en el lugar,False,9.0,Salón principal,grupal,,,2026-08-03,10:00:00,entregado,pago en línea,pagado,352.41,56.39,408.8,37.0,4.0,VIP,True
3191,2289,250,Diego Romero,diego.romero250@correo.com,2025-02-14,Página web,Bebidas frías,Refresco de cola,3,28.59,85.77,en el lugar,False,9.0,Salón principal,grupal,,,2026-08-03,10:00:00,entregado,pago en línea,pagado,352.41,56.39,408.8,37.0,4.0,VIP,True
3192,2290,225,Ana López,ana.lópez225@correo.com,2025-08-20,Página web,Café caliente,Espresso,2,28.71,57.42,en el lugar,False,1.0,Barra,grupal,,,2025-08-28,13:55:00,entregado,pago en línea,pagado,429.25,68.68,497.93,29.0,5.0,Frecuente,True
3193,2290,225,Ana López,ana.lópez225@correo.com,2025-08-20,Página web,Café frío,Café helado,2,58.88,117.76,en el lugar,False,1.0,Barra,grupal,,,2025-08-28,13:55:00,entregado,pago en línea,pagado,429.25,68.68,497.93,29.0,5.0,Frecuente,True
3194,2290,225,Ana López,ana.lópez225@correo.com,2025-08-20,Página web,Bebidas calientes,Infusión de manzanilla,3,27.05,81.15,en el lugar,False,1.0,Barra,grupal,,,2025-08-28,13:55:00,entregado,pago en línea,pagado,429.25,68.68,497.93,29.0,5.0,Frecuente,True
3195,2290,225,Ana López,ana.lópez225@correo.com,2025-08-20,Página web,Alimentos,Panini de jamón y queso,2,86.46,172.92,en el lugar,False,1.0,Barra,grupal,,,2025-08-28,13:55:00,entregado,pago en línea,pagado,429.25,68.68,497.93,29.0,5.0,Frecuente,True
3196,2291,245,Daniela García,daniela.garcía245@correo.com,2025-01-27,Presencial (mostrador),Café frío,Café helado,2,55.83,111.66,en el lugar,False,13.0,Barra,grupal,,,2025-04-15,15:55:00,entregado,transferencia,pagado,279.87,44.78,324.65,9.0,4.0,Frecuente,False
3197,2291,245,Daniela García,daniela.garcía245@correo.com,2025-01-27,Presencial (mostrador),Repostería,Brownie,3,56.07,168.21,en el lugar,False,13.0,Barra,grupal,,,2025-04-15,15:55:00,entregado,transferencia,pagado,279.87,44.78,324.65,9.0,4.0,Frecuente,False
3198,2292,243,Diego Gómez,diego.gómez243@correo.com,2025-06-01,Presencial (mostrador),Café frío,Frappuccino de caramelo,1,37.16,37.16,en el lugar,True,19.0,Salón principal,pareja,2025-10-19,completada,2025-10-21,12:00:00,entregado,transferencia,pagado,200.21,32.03,232.24,23.0,5.0,Frecuente,False
3199,2292,243,Diego Gómez,diego.gómez243@correo.com,2025-06-01,Presencial (mostrador),Bebidas calientes,Chocolate caliente,1,42.99,42.99,en el lugar,True,19.0,Salón principal,pareja,2025-10-19,completada,2025-10-21,12:00:00,entregado,transferencia,pagado,200.21,32.03,232.24,23.0,5.0,Frecuente,False
3200,2292,243,Diego Gómez,diego.gómez243@correo.com,2025-06-01,Presencial (mostrador),Alimentos,Sandwich club,2,60.03,120.06,en el lugar,True,19.0,Salón principal,pareja,2025-10-19,completada,2025-10-21,12:00:00,entregado,transferencia,pagado,200.21,32.03,232.24,23.0,5.0,Frecuente,False
3201,2293,164,Valeria Torres,valeria.torres164@correo.com,2025-03-25,Presencial (mesero),Bebidas frías,Té helado,1,32.58,32.58,para llevar,False,,,,,,2026-02-19,20:55:00,entregado,tarjeta,pagado,273.53,43.76,317.29,40.0,5.0,Frecuente,False
3202,2293,164,Valeria Torres,valeria.torres164@correo.com,2025-03-25,Presencial (mesero),Café frío,Café helado,3,52.19,156.57,para llevar,False,,,,,,2026-02-19,20:55:00,entregado,tarjeta,pagado,273.53,43.76,317.29,40.0,5.0,Frecuente,False
3203,2293,164,Valeria Torres,valeria.torres164@correo.com,2025-03-25,Presencial (mesero),Bebidas calientes,Infusión de manzanilla,2,42.19,84.38,para llevar,False,,,,,,2026-02-19,20:55:00,entregado,tarjeta,pagado,273.53,43.76,317.29,40.0,5.0,Frecuente,False
3204,2294,75,Gabriela López,gabriela.lópez75@correo.com,2026-03-17,Presencial (mostrador),Bebidas frías,Jugo de naranja,2,27.55,55.1,para llevar,False,,,,,,2026-06-14,10:00:00,listo,efectivo,pagado,288.47,46.16,334.63,37.0,,VIP,False
3205,2294,75,Gabriela López,gabriela.lópez75@correo.com,2026-03-17,Presencial (mostrador),Repostería,Concha,1,58.84,58.84,para llevar,False,,,,,,2026-06-14,10:00:00,listo,efectivo,pagado,288.47,46.16,334.63,37.0,,VIP,False
3206,2294,75,Gabriela López,gabriela.lópez75@correo.com,2026-03-17,Presencial (mostrador),Bebidas frías,Limonada,3,20.03,60.09,para llevar,False,,,,,,2026-06-14,10:00:00,listo,efectivo,pagado,288.47,46.16,334.63,37.0,,VIP,False
3207,2294,75,Gabriela López,gabriela.lópez75@correo.com,2026-03-17,Presencial (mostrador),Repostería,Dona glaseada,2,57.22,114.44,para llevar,False,,,,,,2026-06-14,10:00:00,listo,efectivo,pagado,288.47,46.16,334.63,37.0,,VIP,False
3208,2295,34,Pablo López,pablo.lópez34@correo.com,2025-05-12,Presencial (mesero),Café frío,Frappé de café,3,63.36,190.08,para llevar,False,,,,,,2025-11-07,15:30:00,entregado,tarjeta,pagado,452.4,72.38,524.78,22.0,4.0,Frecuente,False
3209,2295,34,Pablo López,pablo.lópez34@correo.com,2025-05-12,Presencial (mesero),Bebidas calientes,Infusión de manzanilla,2,29.31,58.62,para llevar,False,,,,,,2025-11-07,15:30:00,entregado,tarjeta,pagado,452.4,72.38,524.78,22.0,4.0,Frecuente,False
3210,2295,34,Pablo López,pablo.lópez34@correo.com,2025-05-12,Presencial (mesero),Repostería,Dona glaseada,3,34.84,104.52,para llevar,False,,,,,,2025-11-07,15:30:00,entregado,tarjeta,pagado,452.4,72.38,524.78,22.0,4.0,Frecuente,False
